frame_index,timestamp,landmark_id,x,y,z,visibility
7,0.232191,15,401.183,823.372,0.208593,0.206
7,0.232191,16,409.703,824.895,-0.167992,0.954
8,0.265361,11,370.860,635.519,0.225292,0.999
8,0.265361,12,368.241,618.663,-0.170104,1.000
8,0.265361,13,371.320,734.138,0.256054,0.226
8,0.265361,14,374.419,725.123,-0.200471,0.972
8,0.265361,23,264.740,753.190,0.114685,0.984
8,0.265361,24,254.522,741.447,-0.114581,0.995
8,0.265361,15,401.126,823.197,0.207574,0.206
8,0.265361,16,409.754,824.215,-0.174019,0.956
9,0.298531,11,370.913,635.517,0.222734,0.999
9,0.298531,12,368.241,618.795,-0.172148,1.000
9,0.298531,13,371.252,734.161,0.252125,0.223
9,0.298531,14,374.609,725.137,-0.202522,0.973
9,0.298531,23,264.607,753.424,0.114884,0.984
9,0.298531,24,254.418,741.620,-0.114778,0.995
9,0.298531,15,401.154,823.111,0.204036,0.204
9,0.298531,16,409.986,824.148,-0.174937,0.957
10,0.331701,11,371.028,635.436,0.226031,0.999
10,0.331701,12,368.286,618.847,-0.172107,1.000
10,0.331701,13,371.301,734.218,0.256274,0.225
10,0.331701,14,374.591,724.932,-0.202899,0.973
10,0.331701,23,264.461,753.452,0.116378,0.985
10,0.331701,24,254.360,741.669,-0.116261,0.995
10,0.331701,15,401.153,823.110,0.204652,0.210
10,0.331701,16,409.965,823.950,-0.175828,0.959
11,0.364871,11,371.033,635.188,0.225902,0.999
11,0.364871,12,368.343,618.949,-0.172599,1.000
11,0.364871,13,371.089,734.181,0.256000,0.227
11,0.364871,14,374.562,724.768,-0.205203,0.974
11,0.364871,23,263.912,753.418,0.116581,0.985
11,0.364871,24,254.244,741.793,-0.116461,0.995
11,0.364871,15,400.825,822.918,0.202656,0.215
11,0.364871,16,410.033,823.612,-0.179467,0.961
12,0.398041,11,371.095,635.186,0.221210,0.999
12,0.398041,12,368.303,619.175,-0.172636,1.000
12,0.398041,13,371.522,734.010,0.250450,0.230
12,0.398041,14,374.547,724.764,-0.205127,0.974
12,0.398041,23,263.928,753.535,0.116436,0.985
12,0.398041,24,254.276,742.350,-0.116314,0.995
12,0.398041,15,400.953,822.919,0.196634,0.221
12,0.398041,16,409.976,823.475,-0.179734,0.962
13,0.431211,11,371.118,635.325,0.219576,0.999
13,0.431211,12,368.311,619.182,-0.173254,1.000
13,0.431211,13,371.538,734.164,0.249475,0.229
13,0.431211,14,374.615,724.736,-0.206401,0.974
13,0.431211,23,263.844,753.595,0.116419,0.986
13,0.431211,24,254.250,742.529,-0.116296,0.995
13,0.431211,15,401.268,823.026,0.195894,0.224
13,0.431211,16,410.178,823.171,-0.183971,0.963
14,0.464381,11,371.265,635.350,0.219478,0.999
14,0.464381,12,368.249,619.181,-0.173222,1.000
14,0.464381,13,372.230,733.996,0.249511,0.233
14,0.464381,14,374.578,724.566,-0.206121,0.974
14,0.464381,23,263.822,753.695,0.116629,0.986
14,0.464381,24,254.110,742.545,-0.116506,0.995
14,0.464381,15,401.566,823.025,0.196176,0.231
14,0.464381,16,410.323,823.003,-0.182405,0.963
15,0.497552,11,371.959,635.554,0.212129,0.999
15,0.497552,12,367.937,619.212,-0.175998,1.000
15,0.497552,13,373.256,733.977,0.247122,0.237
15,0.497552,14,374.554,724.566,-0.207007,0.974
15,0.497552,23,264.123,753.760,0.116630,0.986
15,0.497552,24,254.060,742.555,-0.116506,0.995
15,0.497552,15,401.927,823.031,0.194934,0.238
15,0.497552,16,410.317,822.986,-0.182514,0.963
16,0.530722,11,372.128,635.522,0.209651,0.999
16,0.530722,12,367.964,619.143,-0.178230,1.000
16,0.530722,13,373.268,733.844,0.245795,0.239
16,0.530722,14,374.541,724.411,-0.208563,0.975
16,0.530722,23,264.180,753.752,0.116626,0.986
16,0.530722,24,254.057,742.498,-0.116504,0.995
16,0.530722,15,401.932,823.126,0.194429,0.245
16,0.530722,16,410.431,822.973,-0.184111,0.964
17,0.563892,11,372.050,635.365,0.212378,0.999
17,0.563892,12,368.033,619.149,-0.168316,1.000
17,0.563892,13,371.774,733.852,0.246699,0.239
17,0.563892,14,374.431,724.466,-0.197089,0.975
17,0.563892,23,264.043,753.754,0.116484,0.986
17,0.563892,24,254.036,742.502,-0.116368,0.996
17,0.563892,15,401.521,823.395,0.196531,0.246
17,0.563892,16,410.541,823.071,-0.171735,0.963
18,0.597062,11,372.055,635.610,0.212454,0.999
18,0.597062,12,367.915,619.246,-0.175260,1.000
18,0.597062,13,371.792,734.384,0.246933,0.240
18,0.597062,14,374.352,724.478,-0.205139,0.975
18,0.597062,23,264.169,753.846,0.116659,0.987
18,0.597062,24,253.975,742.542,-0.116547,0.996
18,0.597062,15,401.518,823.731,0.196581,0.248
18,0.597062,16,410.639,823.057,-0.180503,0.964
19,0.630232,11,372.042,635.602,0.215996,0.999
19,0.630232,12,367.958,619.236,-0.175227,1.000
19,0.630232,13,371.911,734.437,0.250800,0.239
19,0.630232,14,374.296,724.384,-0.205329,0.975
19,0.630232,23,264.160,753.849,0.117309,0.987
19,0.630232,24,253.977,742.548,-0.117193,0.996
19,0.630232,15,401.644,823.709,0.198100,0.252
19,0.630232,16,410.558,822.818,-0.181654,0.964
20,0.663402,11,372.045,635.890,0.211568,0.999
20,0.663402,12,367.075,619.374,-0.182253,1.000
20,0.663402,13,372.251,734.480,0.247208,0.241
20,0.663402,14,374.111,724.586,-0.213482,0.975
20,0.663402,23,264.168,753.851,0.117609,0.987
20,0.663402,24,253.934,742.550,-0.117491,0.996
20,0.663402,15,402.345,823.530,0.194352,0.256
20,0.663402,16,410.557,822.451,-0.190959,0.964
21,0.696572,11,371.963,635.838,0.207702,0.999
21,0.696572,12,366.730,619.383,-0.188714,1.000
21,0.696572,13,372.267,734.045,0.242955,0.235
21,0.696572,14,374.020,724.707,-0.220326,0.975
21,0.696572,23,264.031,753.854,0.117686,0.986
21,0.696572,24,253.846,742.563,-0.117566,0.996
21,0.696572,15,402.358,823.254,0.189658,0.248
21,0.696572,16,410.284,822.361,-0.193333,0.964
22,0.729742,11,372.010,636.069,0.207806,0.999
22,0.729742,12,365.179,619.111,-0.194452,1.000
22,0.729742,13,373.336,734.005,0.245713,0.234
22,0.729742,14,373.396,724.228,-0.227353,0.975
22,0.729742,23,264.433,753.970,0.118703,0.986
22,0.729742,24,253.820,742.635,-0.118578,0.996
22,0.729742,15,403.853,822.443,0.189962,0.249
22,0.729742,16,409.457,819.640,-0.199485,0.965
23,0.762912,11,372.932,636.939,0.206955,0.999
23,0.762912,12,363.572,617.381,-0.195202,1.000
23,0.762912,13,376.368,734.002,0.246058,0.231
23,0.762912,14,371.166,722.118,-0.226630,0.975
23,0.762912,23,264.999,754.501,0.118833,0.986
23,0.762912,24,253.758,742.769,-0.118713,0.996
23,0.762912,15,405.889,821.957,0.189605,0.246
23,0.762912,16,408.580,816.605,-0.198035,0.964
24,0.796082,11,377.039,637.162,0.202581,0.999
24,0.796082,12,361.206,615.595,-0.193445,1.000
24,0.796082,13,378.705,730.566,0.246338,0.234
24,0.796082,14,367.686,719.553,-0.224327,0.976
24,0.796082,23,266.206,754.566,0.118253,0.986
24,0.796082,24,253.557,742.765,-0.118126,0.996
24,0.796082,15,407.069,816.386,0.188972,0.250
24,0.796082,16,406.136,809.638,-0.190804,0.964
25,0.829253,11,380.793,637.188,0.198206,0.999
25,0.829253,12,357.637,612.222,-0.191862,1.000
25,0.829253,13,382.024,725.575,0.248621,0.237
25,0.829253,14,361.616,714.931,-0.220802,0.976
25,0.829253,23,270.803,754.854,0.115934,0.987
25,0.829253,24,253.545,742.444,-0.115814,0.996
25,0.829253,15,407.183,809.844,0.186049,0.256
25,0.829253,16,403.015,803.717,-0.189634,0.963
26,0.862423,11,384.691,637.226,0.181372,0.999
26,0.862423,12,352.264,608.548,-0.190727,1.000
26,0.862423,13,384.721,723.549,0.236879,0.260
26,0.862423,14,348.106,709.129,-0.220126,0.978
26,0.862423,23,275.717,756.268,0.112026,0.987
26,0.862423,24,253.071,742.266,-0.111923,0.995
26,0.862423,15,408.055,805.082,0.144401,0.283
26,0.862423,16,396.515,793.844,-0.199327,0.964
27,0.895593,11,389.585,638.101,0.156293,0.999
27,0.895593,12,346.716,604.680,-0.174517,1.000
27,0.895593,13,386.036,721.346,0.152918,0.289
27,0.895593,14,335.062,702.523,-0.209349,0.978
27,0.895593,23,282.684,758.027,0.100923,0.988
27,0.895593,24,252.128,741.671,-0.100844,0.995
27,0.895593,15,407.996,797.345,-0.017916,0.310
27,0.895593,16,388.567,781.122,-0.197621,0.963
28,0.928763,11,392.046,640.275,0.171441,0.999
28,0.928763,12,340.731,600.509,-0.126528,1.000
28,0.928763,13,385.820,720.107,0.127222,0.314
28,0.928763,14,326.665,694.910,-0.194584,0.979
28,0.928763,23,286.601,763.584,0.095170,0.989
28,0.928763,24,250.988,741.733,-0.095063,0.996
28,0.928763,15,403.128,783.820,-0.085897,0.331
28,0.928763,16,381.972,763.083,-0.197142,0.963
29,0.961933,11,395.928,642.883,0.167106,0.999
29,0.961933,12,335.480,596.767,-0.120959,1.000
29,0.961933,13,385.522,720.472,0.094657,0.310
29,0.961933,14,317.704,687.289,-0.155962,0.981
29,0.961933,23,291.969,766.430,0.091661,0.989
29,0.961933,24,249.245,742.116,-0.091411,0.996
29,0.961933,15,389.086,762.554,-0.133044,0.317
29,0.961933,16,374.464,747.770,-0.147813,0.964
30,0.995103,11,398.987,644.842,0.138422,0.999
30,0.995103,12,327.996,594.097,-0.114203,1.000
30,0.995103,13,385.431,721.874,0.054792,0.343
30,0.995103,14,307.808,681.890,-0.138753,0.982
30,0.995103,23,297.192,769.462,0.082630,0.990
30,0.995103,24,248.052,743.287,-0.082348,0.996
30,0.995103,15,359.089,735.213,-0.150486,0.325
30,0.995103,16,368.783,739.145,-0.114941,0.963
31,1.028273,11,401.944,644.521,0.149153,0.999
31,1.028273,12,323.741,589.628,-0.079231,1.000
31,1.028273,13,385.103,722.126,0.044676,0.395
31,1.028273,14,296.506,673.638,-0.080484,0.983
31,1.028273,23,299.232,771.060,0.086897,0.990
31,1.028273,24,247.790,744.770,-0.086680,0.996
31,1.028273,15,337.802,700.922,-0.214662,0.368
31,1.028273,16,358.365,719.837,0.003810,0.964
32,1.061443,11,404.573,643.643,0.159600,0.999
32,1.061443,12,320.010,586.938,-0.036270,1.000
32,1.061443,13,384.284,716.708,0.053380,0.442
32,1.061443,14,288.407,665.898,-0.045640,0.984
32,1.061443,23,302.897,770.857,0.084177,0.991
32,1.061443,24,248.246,744.741,-0.083955,0.996
32,1.061443,15,335.591,696.047,-0.188413,0.411
32,1.061443,16,345.636,700.545,-0.000653,0.964
33,1.094613,11,403.103,641.431,0.163259,0.999
33,1.094613,12,315.340,584.421,-0.041119,1.000
33,1.094613,13,384.147,709.863,0.059179,0.473
33,1.094613,14,272.386,653.126,-0.060151,0.985
33,1.094613,23,307.167,772.246,0.084658,0.991
33,1.094613,24,249.384,747.393,-0.084448,0.996
33,1.094613,15,350.422,690.887,-0.216099,0.444
33,1.094613,16,336.592,683.432,-0.044957,0.965
34,1.127784,11,405.877,639.871,0.131444,0.999
34,1.127784,12,312.854,582.401,-0.046444,1.000
34,1.127784,13,384.184,696.615,0.006003,0.485
34,1.127784,14,261.237,641.458,-0.183302,0.984
34,1.127784,23,312.848,772.247,0.080445,0.992
34,1.127784,24,251.216,749.651,-0.080177,0.996
34,1.127784,15,357.082,684.993,-0.272879,0.466
34,1.127784,16,314.613,652.858,-0.411216,0.966
35,1.160954,11,407.129,636.505,0.115933,0.999
35,1.160954,12,313.404,579.989,-0.018833,1.000
35,1.160954,13,382.488,681.685,-0.025280,0.511
35,1.160954,14,250.256,631.610,-0.192644,0.983
35,1.160954,23,317.839,772.806,0.072597,0.992
35,1.160954,24,254.230,751.406,-0.072384,0.996
35,1.160954,15,342.771,642.673,-0.277405,0.502
35,1.160954,16,293.775,621.877,-0.431965,0.965
36,1.194124,11,408.774,634.169,0.128688,0.999
36,1.194124,12,314.135,580.909,0.067008,1.000
36,1.194124,13,369.045,665.879,0.028960,0.524
36,1.194124,14,240.189,620.616,-0.087333,0.981
36,1.194124,23,322.094,772.459,0.064268,0.992
36,1.194124,24,257.856,751.745,-0.064150,0.996
36,1.194124,15,317.143,615.791,-0.213679,0.526
36,1.194124,16,263.365,608.926,-0.284732,0.961
37,1.227294,11,409.566,630.486,0.192784,0.999
37,1.227294,12,311.891,580.432,0.174797,1.000
37,1.227294,13,361.434,647.384,0.092194,0.563
37,1.227294,14,236.408,616.921,0.055525,0.980
37,1.227294,23,323.989,772.148,0.056417,0.993
37,1.227294,24,260.613,751.457,-0.056405,0.997
37,1.227294,15,293.482,587.019,-0.007515,0.569
37,1.227294,16,258.026,593.215,-0.123571,0.961
38,1.260464,11,408.419,625.022,0.194316,0.999
38,1.260464,12,311.306,580.713,0.143632,1.000
38,1.260464,13,351.009,635.179,0.110595,0.589
38,1.260464,14,231.353,610.619,0.034890,0.980
38,1.260464,23,326.391,771.292,0.058959,0.993
38,1.260464,24,264.245,750.769,-0.058955,0.997
38,1.260464,15,278.446,583.811,0.018297,0.603
38,1.260464,16,254.395,573.209,-0.116138,0.961
39,1.293634,11,407.855,621.221,0.191205,0.999
39,1.293634,12,310.649,579.450,0.122564,1.000
39,1.293634,13,338.502,632.581,0.106852,0.607
39,1.293634,14,226.135,603.672,0.006034,0.980
39,1.293634,23,326.962,770.805,0.059483,0.994
39,1.293634,24,266.261,750.006,-0.059518,0.997
39,1.293634,15,270.092,568.320,0.017681,0.632
39,1.293634,16,250.266,548.891,-0.146726,0.963
40,1.326804,11,407.922,618.686,0.163342,0.999
40,1.326804,12,310.673,577.456,0.143216,1.000
40,1.326804,13,330.000,620.102,0.098986,0.628
40,1.326804,14,225.163,597.682,0.024271,0.980
40,1.326804,23,328.555,770.405,0.053731,0.994
40,1.326804,24,267.835,748.869,-0.053812,0.997
40,1.326804,15,262.477,554.658,0.015962,0.658
40,1.326804,16,246.901,537.995,-0.158517,0.963
41,1.359974,11,408.711,616.584,0.151821,0.999
41,1.359974,12,310.748,577.089,0.166906,1.000
41,1.359974,13,330.722,609.258,0.081835,0.660
41,1.359974,14,224.379,588.585,0.060749,0.980
41,1.359974,23,330.730,770.376,0.048751,0.995
41,1.359974,24,270.044,748.625,-0.048905,0.998
41,1.359974,15,255.934,539.405,0.006438,0.690
41,1.359974,16,243.194,529.293,-0.114844,0.964
42,1.393144,11,409.007,613.958,0.149175,0.999
42,1.393144,12,311.444,577.083,0.156635,1.000
42,1.393144,13,325.804,599.604,0.078409,0.687
42,1.393144,14,219.786,587.164,0.049524,0.981
42,1.393144,23,330.790,770.468,0.051498,0.995
42,1.393144,24,271.410,748.517,-0.051615,0.998
42,1.393144,15,254.529,534.313,0.013520,0.717
42,1.393144,16,238.966,520.658,-0.124139,0.964
43,1.426314,11,409.408,611.637,0.125745,0.999
43,1.426314,12,311.758,576.663,0.132057,1.000
43,1.426314,13,327.052,593.575,0.066710,0.709
43,1.426314,14,215.174,589.425,0.032324,0.981
43,1.426314,23,332.227,770.270,0.052594,0.995
43,1.426314,24,273.114,747.635,-0.052698,0.998
43,1.426314,15,253.890,528.861,0.007804,0.740
43,1.426314,16,238.527,517.898,-0.135133,0.965
44,1.459485,11,409.537,608.145,0.135844,0.999
44,1.459485,12,311.999,575.624,0.141713,1.000
44,1.459485,13,329.578,588.622,0.069804,0.731
44,1.459485,14,215.883,589.814,0.042486,0.982
44,1.459485,23,332.613,770.076,0.053809,0.996
44,1.459485,24,274.570,747.251,-0.053859,0.998
44,1.459485,15,257.280,523.714,0.024964,0.763
44,1.459485,16,238.402,515.405,-0.120289,0.966
45,1.492655,11,409.453,606.179,0.143808,0.999
45,1.492655,12,312.209,574.492,0.157078,1.000
45,1.492655,13,328.859,584.944,0.100297,0.749
45,1.492655,14,216.611,589.797,0.066171,0.983
45,1.492655,23,332.614,770.007,0.054805,0.996
45,1.492655,24,275.423,747.172,-0.054874,0.998
45,1.492655,15,252.102,520.588,0.066505,0.781
45,1.492655,16,239.714,513.075,-0.091371,0.967
46,1.525825,11,409.513,603.886,0.184014,0.999
46,1.525825,12,312.245,574.802,0.182785,1.000
46,1.525825,13,329.415,573.858,0.156172,0.768
46,1.525825,14,219.681,589.311,0.146042,0.984
46,1.525825,23,332.951,769.809,0.056112,0.996
46,1.525825,24,276.519,746.812,-0.056331,0.998
46,1.525825,15,252.907,516.945,0.156962,0.798
46,1.525825,16,243.876,515.301,0.086639,0.967
47,1.558995,11,409.544,602.167,0.177207,0.999
47,1.558995,12,312.343,573.722,0.158871,1.000
47,1.558995,13,330.470,575.359,0.130915,0.784
47,1.558995,14,221.144,590.043,0.085471,0.984
47,1.558995,23,333.166,769.793,0.056277,0.997
47,1.558995,24,277.194,746.713,-0.056436,0.998
47,1.558995,15,256.766,514.842,0.082859,0.814
47,1.558995,16,245.883,521.362,-0.007484,0.968
48,1.592165,11,409.685,602.115,0.174725,0.999
48,1.592165,12,312.413,573.929,0.155824,1.000
48,1.592165,13,330.962,575.068,0.135511,0.797
48,1.592165,14,217.925,591.998,0.070471,0.985
48,1.592165,23,333.705,769.205,0.056620,0.997
48,1.592165,24,277.303,746.225,-0.056841,0.999
48,1.592165,15,257.766,516.505,0.112157,0.827
48,1.592165,16,247.124,519.257,-0.051211,0.969
49,1.625335,11,409.681,602.518,0.184842,0.999
49,1.625335,12,312.532,574.727,0.178796,1.000
49,1.625335,13,331.358,575.550,0.154028,0.810
49,1.625335,14,218.538,592.932,0.127389,0.986
49,1.625335,23,333.736,768.442,0.056944,0.997
49,1.625335,24,277.362,745.522,-0.057166,0.999
49,1.625335,15,258.562,516.430,0.141929,0.838
49,1.625335,16,248.223,522.292,0.052529,0.969
50,1.658505,11,408.295,603.279,0.177415,0.998
50,1.658505,12,317.549,574.833,0.110920,1.000
50,1.658505,13,331.752,581.270,0.139849,0.808
50,1.658505,14,218.703,593.739,0.029197,0.986
50,1.658505,23,333.441,768.421,0.065330,0.997
50,1.658505,24,278.941,745.539,-0.065562,0.999
50,1.658505,15,259.794,523.245,0.108507,0.841
50,1.658505,16,249.178,520.797,-0.088727,0.969
51,1.691675,11,407.562,605.392,0.163770,0.998
51,1.691675,12,322.594,576.320,0.094696,1.000
51,1.691675,13,327.842,582.947,0.137705,0.806
51,1.691675,14,224.608,594.810,0.010683,0.986
51,1.691675,23,333.405,768.780,0.067843,0.997
51,1.691675,24,279.504,745.924,-0.068052,0.999
51,1.691675,15,260.271,526.450,0.127151,0.844
51,1.691675,16,254.302,523.345,-0.108823,0.969
52,1.724845,11,407.607,610.143,0.142388,0.998
52,1.724845,12,323.801,578.988,0.071057,1.000
52,1.724845,13,322.503,592.356,0.109239,0.806
52,1.724845,14,234.920,599.153,-0.033371,0.986
52,1.724845,23,329.919,771.013,0.074908,0.998
52,1.724845,24,279.323,747.929,-0.075101,0.999
52,1.724845,15,264.841,532.262,0.085672,0.851
52,1.724845,16,259.315,529.651,-0.182295,0.969
53,1.758015,11,410.348,615.882,0.171464,0.998
53,1.758015,12,323.494,582.238,0.145695,1.000
53,1.758015,13,329.080,608.516,0.112693,0.814
53,1.758015,14,234.353,611.635,0.066992,0.986
53,1.758015,23,328.594,773.265,0.073752,0.998
53,1.758015,24,279.143,748.563,-0.074036,0.999
53,1.758015,15,272.581,542.084,0.072768,0.860
53,1.758015,16,264.068,549.098,-0.061371,0.969
54,1.791186,11,409.868,624.607,0.191133,0.998
54,1.791186,12,325.019,587.017,0.105034,1.000
54,1.791186,13,338.595,627.268,0.126234,0.795
54,1.791186,14,236.886,624.333,0.026253,0.985
54,1.791186,23,326.639,773.503,0.076712,0.998
54,1.791186,24,279.281,749.229,-0.076922,0.999
54,1.791186,15,282.933,563.598,0.072543,0.850
54,1.791186,16,272.307,571.990,-0.060959,0.968
55,1.824356,11,411.186,636.417,0.205583,0.998
55,1.824356,12,326.044,591.524,0.108103,1.000
55,1.824356,13,349.018,649.836,0.116739,0.790
55,1.824356,14,243.237,639.489,0.015378,0.983
55,1.824356,23,324.767,773.843,0.077891,0.998
55,1.824356,24,279.178,750.639,-0.078090,0.999
55,1.824356,15,308.628,578.699,0.000971,0.850
55,1.824356,16,289.298,613.809,-0.069464,0.958
56,1.857526,11,411.612,644.620,0.272350,0.998
56,1.857526,12,336.481,601.718,0.038204,1.000
56,1.857526,13,382.904,688.923,0.102768,0.777
56,1.857526,14,284.226,660.312,0.008592,0.976
56,1.857526,23,321.054,774.368,0.100753,0.998
56,1.857526,24,279.563,752.124,-0.100621,0.999
56,1.857526,15,345.582,626.234,-0.134380,0.827
56,1.857526,16,356.251,672.763,0.136309,0.913
57,1.890696,11,396.353,639.611,0.270784,0.999
57,1.890696,12,360.048,610.567,-0.094935,1.000
57,1.890696,13,400.924,713.044,0.169318,0.722
57,1.890696,14,391.442,708.158,-0.025414,0.970
57,1.890696,23,313.088,774.298,0.123440,0.998
57,1.890696,24,280.444,758.051,-0.123424,0.999
57,1.890696,15,402.133,668.055,-0.042771,0.756
57,1.890696,16,400.372,677.472,0.249043,0.883
58,1.923866,11,393.812,639.439,0.274662,0.999
58,1.923866,12,359.145,611.911,-0.077457,1.000
58,1.923866,13,400.751,714.871,0.182680,0.663
58,1.923866,14,343.117,700.434,-0.053307,0.972
58,1.923866,23,309.354,772.254,0.115706,0.998
58,1.923866,24,280.423,757.652,-0.115594,0.999
58,1.923866,15,423.892,736.480,-0.053968,0.691
58,1.923866,16,406.293,732.025,0.115886,0.885
59,1.957036,11,378.197,630.443,0.275198,0.999
59,1.957036,12,370.665,612.755,-0.130594,1.000
59,1.957036,13,393.471,706.987,0.344745,0.608
59,1.957036,14,376.524,706.782,-0.143299,0.974
59,1.957036,23,290.357,761.228,0.118949,0.998
59,1.957036,24,283.448,755.051,-0.118735,0.999
59,1.957036,15,427.902,755.037,0.301085,0.639
59,1.957036,16,436.300,778.375,-0.046138,0.893
60,1.990206,11,356.472,605.322,0.258625,0.999
60,1.990206,12,392.361,612.759,-0.097454,1.000
60,1.990206,13,329.527,691.275,0.270286,0.550
60,1.990206,14,394.286,710.840,-0.106832,0.974
60,1.990206,23,271.602,753.248,0.113519,0.998
60,1.990206,24,309.394,754.876,-0.113458,0.998
60,1.990206,15,338.406,746.286,0.220924,0.577
60,1.990206,16,430.951,782.827,-0.023536,0.884
61,2.023376,11,342.496,578.729,0.252338,0.999
61,2.023376,12,417.553,611.172,-0.066427,1.000
61,2.023376,13,307.526,657.019,0.269370,0.512
61,2.023376,14,406.377,700.271,-0.039907,0.973
61,2.023376,23,271.596,744.517,0.113172,0.998
61,2.023376,24,325.646,754.460,-0.112706,0.998
61,2.023376,15,314.963,709.624,0.281113,0.523
61,2.023376,16,421.241,762.299,0.192254,0.846
62,2.056546,11,328.569,563.991,0.259047,0.999
62,2.056546,12,430.269,611.872,-0.014908,1.000
62,2.056546,13,279.503,633.589,0.295919,0.526
62,2.056546,14,414.005,701.566,0.099923,0.960
62,2.056546,23,277.352,733.214,0.107567,0.998
62,2.056546,24,337.992,751.913,-0.107569,0.999
62,2.056546,15,294.947,691.282,0.364719,0.477
62,2.056546,16,401.703,727.433,0.422201,0.773
63,2.089716,11,330.221,560.954,0.225994,0.999
63,2.089716,12,435.615,614.069,0.147873,1.000
63,2.089716,13,267.146,586.484,0.324516,0.564
63,2.089716,14,397.983,665.055,0.174855,0.892
63,2.089716,23,282.458,734.881,0.059819,0.998
63,2.089716,24,348.105,751.978,-0.059934,0.999
63,2.089716,15,297.190,593.525,0.566268,0.437
63,2.089716,16,383.728,637.279,0.287919,0.698
64,2.122887,11,333.710,558.511,0.179803,0.999
64,2.122887,12,434.456,613.091,0.233336,1.000
64,2.122887,13,256.457,586.638,0.282869,0.592
64,2.122887,14,399.073,639.048,0.246253,0.814
64,2.122887,23,285.374,732.611,-0.019454,0.998
64,2.122887,24,356.722,750.204,0.019060,0.999
64,2.122887,15,300.797,573.270,0.452107,0.406
64,2.122887,16,358.279,586.596,0.328216,0.632
65,2.156057,11,336.754,559.457,0.257806,0.999
65,2.156057,12,430.890,612.798,0.314275,1.000
65,2.156057,13,254.851,589.633,0.373861,0.616
65,2.156057,14,390.396,611.709,0.398090,0.773
65,2.156057,23,293.826,728.429,-0.007906,0.998
65,2.156057,24,362.396,746.374,0.007451,0.999
65,2.156057,15,291.755,560.539,0.592816,0.401
