frame_index,timestamp,landmark_id,x,y,z,visibility
65,2.156818,24,480.370,767.691,0.019489,0.999
65,2.156818,15,403.251,597.203,-0.197377,0.889
65,2.156818,16,425.897,597.723,-0.070842,0.335
66,2.190000,11,435.607,603.887,-0.063074,1.000
66,2.190000,12,492.611,601.003,0.106240,0.999
66,2.190000,13,409.661,656.671,-0.169154,0.886
66,2.190000,14,463.446,657.350,0.060963,0.236
66,2.190000,23,441.496,769.827,-0.026812,0.999
66,2.190000,24,475.784,767.710,0.026704,0.999
66,2.190000,15,401.475,595.731,-0.209553,0.895
66,2.190000,16,424.495,600.789,-0.048628,0.326
67,2.223182,11,438.467,602.630,-0.058124,1.000
67,2.223182,12,492.608,600.996,0.110184,0.999
67,2.223182,13,406.537,656.484,-0.161512,0.893
67,2.223182,14,460.382,656.783,0.091484,0.230
67,2.223182,23,441.352,769.814,-0.029898,0.999
67,2.223182,24,477.067,767.625,0.029816,0.999
67,2.223182,15,399.197,594.821,-0.197575,0.902
67,2.223182,16,422.107,597.172,0.014006,0.323
68,2.256364,11,439.673,602.621,-0.040737,1.000
68,2.256364,12,492.369,600.827,0.106689,0.999
68,2.256364,13,404.397,656.482,-0.137048,0.894
68,2.256364,14,458.153,655.579,0.054547,0.221
68,2.256364,23,437.457,769.932,-0.016305,0.999
68,2.256364,24,479.301,767.775,0.016128,0.999
68,2.256364,15,396.987,594.199,-0.193736,0.907
68,2.256364,16,417.660,594.580,-0.043166,0.318
69,2.289545,11,440.376,601.797,-0.069301,1.000
69,2.289545,12,492.051,600.784,0.107128,0.999
69,2.289545,13,402.406,656.479,-0.138213,0.896
69,2.289545,14,456.668,656.806,0.143368,0.215
69,2.289545,23,437.802,769.940,-0.023094,0.999
69,2.289545,24,480.179,767.943,0.022943,0.999
69,2.289545,15,394.943,593.501,-0.142934,0.911
69,2.289545,16,418.821,597.264,0.159527,0.308
70,2.322727,11,441.756,601.725,-0.058569,1.000
70,2.322727,12,491.691,600.521,0.110084,0.999
70,2.322727,13,402.862,656.842,-0.139981,0.901
70,2.322727,14,456.383,656.415,0.137358,0.210
70,2.322727,23,439.037,769.959,-0.026117,0.999
70,2.322727,24,479.289,767.913,0.025977,0.999
70,2.322727,15,394.865,593.686,-0.162576,0.916
70,2.322727,16,415.969,596.038,0.114378,0.304
71,2.355909,11,439.549,601.715,-0.043652,1.000
71,2.355909,12,491.538,600.247,0.089164,0.999
71,2.355909,13,402.508,656.847,-0.117035,0.902
71,2.355909,14,454.462,655.995,0.045855,0.207
71,2.355909,23,437.792,769.990,-0.009920,0.999
71,2.355909,24,479.460,767.980,0.009672,0.999
71,2.355909,15,394.235,593.218,-0.144952,0.918
71,2.355909,16,415.945,595.161,-0.036610,0.299
72,2.389091,11,438.346,601.810,-0.042792,1.000
72,2.389091,12,491.464,600.012,0.077022,0.999
72,2.389091,13,402.311,657.080,-0.122269,0.903
72,2.389091,14,454.280,655.599,0.036927,0.202
72,2.389091,23,437.943,770.294,-0.007364,0.999
72,2.389091,24,478.887,768.025,0.007145,0.999
72,2.389091,15,393.529,593.264,-0.153338,0.919
72,2.389091,16,416.280,595.034,-0.039195,0.291
73,2.422273,11,438.940,601.523,-0.072702,1.000
73,2.422273,12,491.395,599.807,0.085760,0.999
73,2.422273,13,401.973,657.217,-0.161309,0.904
73,2.422273,14,451.157,655.595,0.079999,0.199
73,2.422273,23,437.075,770.361,-0.015462,0.999
73,2.422273,24,478.894,768.086,0.015263,0.999
73,2.422273,15,392.910,593.370,-0.190124,0.923
73,2.422273,16,413.342,595.069,0.029444,0.289
74,2.455455,11,438.805,601.401,-0.068207,1.000
74,2.455455,12,491.241,599.499,0.087214,0.999
74,2.455455,13,401.606,658.401,-0.154934,0.906
74,2.455455,14,447.167,657.318,0.080794,0.196
74,2.455455,23,436.945,770.330,-0.019000,0.999
74,2.455455,24,478.765,768.060,0.018829,0.999
74,2.455455,15,392.673,594.215,-0.174682,0.925
74,2.455455,16,411.369,596.121,0.020921,0.284
75,2.488636,11,436.517,601.701,-0.064047,1.000
75,2.488636,12,490.613,599.288,0.088535,0.999
75,2.488636,13,401.011,660.135,-0.148018,0.908
75,2.488636,14,446.314,655.140,0.044446,0.196
75,2.488636,23,436.835,770.272,-0.018249,0.999
75,2.488636,24,478.726,767.957,0.018080,0.999
75,2.488636,15,391.143,594.309,-0.174387,0.927
75,2.488636,16,409.681,595.252,-0.046882,0.281
76,2.521818,11,436.198,601.690,-0.058440,1.000
76,2.521818,12,489.719,598.534,0.106723,0.999
76,2.521818,13,401.076,659.772,-0.154830,0.909
76,2.521818,14,447.498,654.013,0.097157,0.192
76,2.521818,23,436.760,769.602,-0.022687,0.999
76,2.521818,24,479.132,767.243,0.022541,0.999
76,2.521818,15,390.456,594.367,-0.198132,0.930
76,2.521818,16,410.596,595.477,0.049494,0.280
77,2.555000,11,436.461,600.875,-0.076611,1.000
77,2.555000,12,489.670,597.898,0.106657,0.999
77,2.555000,13,401.252,660.086,-0.174258,0.907
77,2.555000,14,447.741,656.780,0.117440,0.187
77,2.555000,23,436.892,769.104,-0.028085,0.999
77,2.555000,24,479.076,766.362,0.028016,0.999
77,2.555000,15,389.502,594.434,-0.214752,0.931
77,2.555000,16,410.767,596.701,0.101187,0.272
78,2.588182,11,437.455,600.190,-0.074159,1.000
78,2.588182,12,489.086,597.059,0.108280,0.999
78,2.588182,13,400.763,659.379,-0.166935,0.906
78,2.588182,14,447.938,656.827,0.172044,0.185
78,2.588182,23,437.193,768.842,-0.031055,0.999
78,2.588182,24,478.468,765.696,0.031024,0.999
78,2.588182,15,389.198,594.423,-0.167619,0.930
78,2.588182,16,410.893,596.893,0.207959,0.263
79,2.621364,11,438.086,600.132,-0.081940,1.000
79,2.621364,12,486.580,596.815,0.104397,0.999
79,2.621364,13,400.635,659.294,-0.177433,0.909
79,2.621364,14,446.082,656.842,0.148215,0.182
79,2.621364,23,440.840,768.848,-0.034984,0.999
79,2.621364,24,476.312,765.674,0.034991,0.999
79,2.621364,15,388.963,594.458,-0.212433,0.931
79,2.621364,16,410.301,596.995,0.062199,0.256
80,2.654545,11,438.790,600.164,-0.071905,1.000
80,2.654545,12,486.497,596.827,0.106300,0.999
80,2.654545,13,400.385,659.285,-0.177063,0.912
80,2.654545,14,444.551,656.741,0.090145,0.184
80,2.654545,23,440.270,768.666,-0.031250,0.999
80,2.654545,24,476.702,765.589,0.031226,0.999
80,2.654545,15,387.994,594.511,-0.209894,0.934
80,2.654545,16,408.512,597.479,-0.003026,0.255
81,2.687727,11,439.506,599.600,-0.070565,1.000
81,2.687727,12,485.248,596.268,0.112274,0.999
81,2.687727,13,400.454,659.266,-0.171065,0.914
81,2.687727,14,444.028,656.514,0.105050,0.180
81,2.687727,23,440.488,767.952,-0.032562,0.999
81,2.687727,24,474.281,764.599,0.032565,0.999
81,2.687727,15,387.379,594.709,-0.208814,0.935
81,2.687727,16,408.101,597.500,0.004742,0.249
82,2.720909,11,438.492,599.643,-0.044727,1.000
82,2.720909,12,485.247,596.166,0.088847,0.999
82,2.720909,13,400.539,659.967,-0.147392,0.913
82,2.720909,14,444.875,651.308,0.064344,0.178
82,2.720909,23,439.656,767.963,-0.014154,0.999
82,2.720909,24,475.024,764.540,0.013985,0.999
82,2.720909,15,386.726,594.771,-0.204122,0.933
82,2.720909,16,408.234,595.727,-0.005118,0.248
83,2.754091,11,438.506,598.980,-0.055269,1.000
83,2.754091,12,485.272,596.147,0.105808,0.999
83,2.754091,13,400.786,660.241,-0.153459,0.914
83,2.754091,14,445.067,656.690,0.073129,0.179
83,2.754091,23,439.397,766.860,-0.022946,0.999
83,2.754091,24,476.716,763.735,0.022867,0.999
83,2.754091,15,386.467,595.047,-0.200480,0.936
83,2.754091,16,408.384,598.455,0.007933,0.248
84,2.787273,11,438.657,598.934,-0.073595,1.000
84,2.787273,12,485.296,596.134,0.115198,0.999
84,2.787273,13,400.545,660.328,-0.153071,0.913
84,2.787273,14,446.890,656.649,0.197152,0.177
84,2.787273,23,439.447,766.888,-0.033882,0.999
84,2.787273,24,476.769,763.752,0.033886,0.999
84,2.787273,15,385.800,595.063,-0.165930,0.934
84,2.787273,16,409.898,598.487,0.246251,0.240
85,2.820455,11,439.175,598.875,-0.071469,1.000
85,2.820455,12,486.489,596.166,0.113963,1.000
85,2.820455,13,400.520,660.319,-0.152413,0.912
85,2.820455,14,446.906,657.045,0.149905,0.176
85,2.820455,23,438.024,766.752,-0.031783,0.999
85,2.820455,24,478.604,763.764,0.031708,0.999
85,2.820455,15,385.804,595.066,-0.172077,0.936
85,2.820455,16,409.547,598.525,0.125680,0.240
86,2.853636,11,433.968,599.601,-0.045699,1.000
86,2.853636,12,486.859,596.141,0.091832,1.000
86,2.853636,13,400.775,660.637,-0.132394,0.908
86,2.853636,14,452.115,653.323,0.064224,0.174
86,2.853636,23,435.800,767.483,-0.017154,0.999
86,2.853636,24,479.561,764.120,0.016904,0.999
86,2.853636,15,385.889,595.986,-0.166314,0.934
86,2.853636,16,409.634,597.630,-0.000871,0.243
87,2.886818,11,434.173,599.494,-0.035559,1.000
87,2.886818,12,486.837,596.549,0.129676,1.000
87,2.886818,13,400.532,658.500,-0.102285,0.908
87,2.886818,14,438.620,650.427,0.153829,0.173
87,2.886818,23,435.508,766.573,-0.018421,0.999
87,2.886818,24,480.239,764.117,0.018212,0.999
87,2.886818,15,385.890,595.914,-0.092323,0.934
87,2.886818,16,409.568,598.981,0.152109,0.243
88,2.920000,11,440.842,598.871,-0.091420,1.000
88,2.920000,12,486.243,596.357,0.124413,1.000
88,2.920000,13,401.229,657.739,-0.188433,0.909
88,2.920000,14,438.830,651.847,0.150089,0.170
88,2.920000,23,440.012,766.538,-0.040179,0.999
88,2.920000,24,474.146,763.687,0.040219,0.999
88,2.920000,15,385.891,595.607,-0.229687,0.935
88,2.920000,16,408.990,598.938,0.119611,0.239
89,2.953182,11,438.636,598.948,-0.069619,1.000
89,2.953182,12,486.706,596.359,0.121161,1.000
89,2.953182,13,401.119,658.064,-0.136414,0.904
89,2.953182,14,444.476,652.359,0.152954,0.166
89,2.953182,23,438.252,766.551,-0.033241,0.999
89,2.953182,24,477.835,763.694,0.033136,0.999
89,2.953182,15,385.904,595.628,-0.135550,0.933
89,2.953182,16,409.372,598.978,0.169965,0.236
90,2.986364,11,439.841,598.939,-0.072924,1.000
90,2.986364,12,486.861,596.430,0.111406,1.000
90,2.986364,13,400.826,657.162,-0.147999,0.904
90,2.986364,14,444.622,652.121,0.117454,0.171
90,2.986364,23,438.245,766.588,-0.032425,0.999
90,2.986364,24,478.117,763.702,0.032325,0.999
90,2.986364,15,385.904,594.665,-0.151795,0.934
90,2.986364,16,409.084,597.255,0.082920,0.239
91,3.019545,11,441.637,598.851,-0.078476,1.000
91,3.019545,12,486.835,596.255,0.109483,1.000
91,3.019545,13,400.813,657.468,-0.167110,0.904
91,3.019545,14,444.382,651.130,0.098939,0.169
91,3.019545,23,437.928,766.595,-0.032647,0.999
91,3.019545,24,478.127,763.677,0.032551,0.999
91,3.019545,15,385.956,594.299,-0.193758,0.935
91,3.019545,16,408.619,595.213,0.022286,0.240
92,3.052727,11,439.307,598.851,-0.067497,1.000
92,3.052727,12,487.512,596.180,0.107358,1.000
92,3.052727,13,400.617,657.526,-0.150623,0.902
92,3.052727,14,445.630,651.196,0.096038,0.166
92,3.052727,23,437.446,766.595,-0.027325,0.999
92,3.052727,24,479.064,763.679,0.027166,0.999
92,3.052727,15,385.895,594.288,-0.163236,0.933
92,3.052727,16,410.525,595.390,0.045349,0.235
93,3.085909,11,439.593,598.739,-0.057896,1.000
93,3.085909,12,487.491,596.172,0.108185,1.000
93,3.085909,13,400.591,657.158,-0.141544,0.902
93,3.085909,14,445.829,651.256,0.100497,0.165
93,3.085909,23,437.388,766.600,-0.025000,0.999
93,3.085909,24,479.042,763.676,0.024848,0.999
93,3.085909,15,385.890,594.288,-0.154703,0.933
93,3.085909,16,410.485,595.432,0.055467,0.232
94,3.119091,11,439.846,598.734,-0.058432,1.000
94,3.119091,12,487.644,596.177,0.101332,1.000
94,3.119091,13,400.444,656.684,-0.151754,0.902
94,3.119091,14,445.881,649.980,0.081598,0.161
94,3.119091,23,437.362,766.606,-0.022146,0.999
94,3.119091,24,479.214,763.684,0.021989,0.999
94,3.119091,15,386.056,594.061,-0.184581,0.933
94,3.119091,16,410.489,595.512,0.018459,0.226
95,3.152273,11,439.972,598.805,-0.063870,1.000
95,3.152273,12,487.591,596.142,0.088944,1.000
95,3.152273,13,400.468,656.566,-0.157659,0.905
95,3.152273,14,446.183,650.097,0.064447,0.165
95,3.152273,23,437.655,766.761,-0.022220,0.999
95,3.152273,24,477.960,763.687,0.022065,0.999
95,3.152273,15,386.168,593.721,-0.191153,0.934
95,3.152273,16,410.316,594.500,-0.000090,0.227
96,3.185455,11,439.997,599.227,-0.064057,1.000
96,3.185455,12,487.810,596.143,0.080854,1.000
96,3.185455,13,400.493,657.096,-0.164774,0.906
96,3.185455,14,448.122,646.713,0.035018,0.165
96,3.185455,23,437.645,766.782,-0.020464,0.999
96,3.185455,24,477.993,763.686,0.020309,0.999
96,3.185455,15,386.360,593.554,-0.212942,0.935
96,3.185455,16,410.267,593.398,-0.068744,0.227
97,3.218636,11,440.832,599.224,-0.072047,1.000
97,3.218636,12,485.891,596.116,0.095016,1.000
97,3.218636,13,401.203,656.901,-0.180999,0.911
97,3.218636,14,447.658,646.810,0.056689,0.167
97,3.218636,23,438.977,766.788,-0.034577,0.999
97,3.218636,24,472.025,763.655,0.034551,0.999
97,3.218636,15,386.500,593.165,-0.232180,0.936
97,3.218636,16,410.269,593.029,-0.053114,0.228
98,3.251818,11,435.600,599.890,-0.017959,1.000
98,3.251818,12,486.720,596.265,0.089958,1.000
98,3.251818,13,400.884,656.908,-0.129354,0.911
98,3.251818,14,447.926,643.180,-0.015389,0.173
98,3.251818,23,436.021,766.784,-0.013090,0.999
98,3.251818,24,476.776,764.108,0.012870,0.999
98,3.251818,15,386.511,592.848,-0.220015,0.937
98,3.251818,16,410.183,591.957,-0.181268,0.243
99,3.285000,11,436.293,599.852,-0.064506,1.000
99,3.285000,12,486.729,596.340,0.091349,1.000
99,3.285000,13,400.767,656.351,-0.152792,0.910
99,3.285000,14,448.122,648.248,0.124915,0.174
99,3.285000,23,436.144,766.804,-0.022946,0.999
99,3.285000,24,476.911,764.088,0.022815,0.999
99,3.285000,15,386.546,592.424,-0.215314,0.936
99,3.285000,16,413.058,593.551,0.134919,0.238
100,3.318182,11,443.128,599.703,-0.082137,1.000
100,3.318182,12,486.568,596.320,0.103569,1.000
100,3.318182,13,400.514,656.005,-0.163356,0.912
100,3.318182,14,445.861,648.705,0.139450,0.172
100,3.318182,23,437.487,766.820,-0.036673,0.999
100,3.318182,24,472.895,764.080,0.036675,0.999
100,3.318182,15,386.172,591.644,-0.202935,0.936
100,3.318182,16,412.969,601.322,0.114795,0.232
101,3.351364,11,442.851,600.378,-0.050032,1.000
101,3.351364,12,487.067,596.347,0.103330,1.000
101,3.351364,13,400.514,655.812,-0.151263,0.911
101,3.351364,14,448.040,643.975,0.083404,0.167
101,3.351364,23,436.848,766.779,-0.025865,0.999
101,3.351364,24,474.134,764.078,0.025743,0.999
101,3.351364,15,386.328,591.604,-0.194881,0.934
101,3.351364,16,412.877,596.733,-0.001963,0.227
102,3.384545,11,438.779,600.352,-0.052283,1.000
102,3.384545,12,487.218,596.499,0.102500,1.000
102,3.384545,13,400.379,656.244,-0.151475,0.910
102,3.384545,14,448.233,644.777,0.080623,0.167
102,3.384545,23,436.219,766.855,-0.023830,0.999
102,3.384545,24,476.183,764.093,0.023657,0.999
102,3.384545,15,386.338,591.652,-0.194213,0.935
102,3.384545,16,412.341,595.718,0.002575,0.227
103,3.417727,11,439.138,600.098,-0.074275,1.000
103,3.417727,12,487.234,596.500,0.104412,1.000
103,3.417727,13,400.309,656.075,-0.162610,0.910
103,3.417727,14,447.423,646.397,0.117039,0.165
103,3.417727,23,436.436,766.858,-0.031507,0.999
103,3.417727,24,476.223,764.038,0.031435,0.999
103,3.417727,15,386.065,591.124,-0.193795,0.933
103,3.417727,16,413.053,601.164,0.082492,0.222
104,3.450909,11,439.336,599.856,-0.073964,1.000
104,3.450909,12,487.233,596.435,0.104137,1.000
104,3.450909,13,400.272,656.475,-0.161681,0.908
104,3.450909,14,447.255,648.265,0.111553,0.162
104,3.450909,23,436.411,766.916,-0.028153,0.999
104,3.450909,24,476.707,764.018,0.028035,0.999
104,3.450909,15,386.028,591.132,-0.187186,0.934
104,3.450909,16,411.058,600.191,0.069531,0.220
105,3.484091,11,440.028,599.570,-0.074234,1.000
105,3.484091,12,487.072,596.270,0.108239,1.000
105,3.484091,13,400.153,656.822,-0.161218,0.908
105,3.484091,14,441.580,648.176,0.124226,0.165
105,3.484091,23,436.417,766.800,-0.033768,0.999
105,3.484091,24,476.653,763.798,0.033679,0.999
105,3.484091,15,386.027,591.213,-0.183195,0.934
105,3.484091,16,410.078,597.881,0.098442,0.222
106,3.517273,11,437.533,599.643,-0.058400,1.000
106,3.517273,12,487.075,596.267,0.097937,1.000
106,3.517273,13,400.073,657.102,-0.157707,0.906
106,3.517273,14,444.503,647.065,0.075197,0.165
106,3.517273,23,436.102,766.993,-0.023535,0.999
106,3.517273,24,477.369,763.841,0.023309,0.999
106,3.517273,15,385.957,591.481,-0.192467,0.934
106,3.517273,16,409.362,595.564,0.015187,0.225
107,3.550455,11,439.383,599.086,-0.063118,1.000
107,3.550455,12,486.691,596.083,0.110838,1.000
107,3.550455,13,399.933,656.377,-0.157099,0.907
107,3.550455,14,439.712,647.128,0.114256,0.163
107,3.550455,23,436.109,766.915,-0.027904,0.999
107,3.550455,24,476.946,763.673,0.027788,0.999
107,3.550455,15,385.583,591.388,-0.171805,0.934
107,3.550455,16,408.959,595.572,0.069493,0.222
108,3.583636,11,439.400,599.244,-0.065076,1.000
108,3.583636,12,486.192,596.088,0.101870,1.000
108,3.583636,13,399.923,656.930,-0.158899,0.903
108,3.583636,14,443.376,647.318,0.110188,0.158
108,3.583636,23,436.029,767.387,-0.026356,0.999
108,3.583636,24,476.876,763.865,0.026226,0.999
108,3.583636,15,385.476,591.553,-0.181618,0.932
108,3.583636,16,408.065,594.487,0.061747,0.220
109,3.616818,11,437.725,599.251,-0.066985,1.000
109,3.616818,12,486.330,596.103,0.124060,1.000
109,3.616818,13,399.592,656.642,-0.137677,0.903
109,3.616818,14,443.476,646.054,0.195007,0.157
109,3.616818,23,434.583,767.027,-0.033449,0.999
109,3.616818,24,477.387,763.838,0.033316,0.999
109,3.616818,15,384.280,591.763,-0.122780,0.933
109,3.616818,16,407.660,594.471,0.237705,0.221
110,3.650000,11,433.536,599.366,-0.058362,1.000
110,3.650000,12,486.263,596.038,0.114582,1.000
110,3.650000,13,399.177,657.188,-0.137941,0.900
110,3.650000,14,444.622,646.130,0.153656,0.151
110,3.650000,23,434.412,767.351,-0.023707,0.999
110,3.650000,24,477.367,763.951,0.023555,0.999
110,3.650000,15,383.824,591.762,-0.147041,0.930
110,3.650000,16,407.072,593.573,0.146449,0.215
111,3.683182,11,434.110,598.913,-0.080331,1.000
111,3.683182,12,485.979,596.040,0.117459,1.000
111,3.683182,13,397.942,656.788,-0.139436,0.900
111,3.683182,14,444.657,653.813,0.206429,0.149
111,3.683182,23,434.511,767.105,-0.033413,0.999
111,3.683182,24,476.524,763.752,0.033390,0.999
111,3.683182,15,383.234,591.751,-0.138294,0.929
111,3.683182,16,408.329,595.823,0.262962,0.209
112,3.716364,11,432.891,599.260,-0.068923,1.000
112,3.716364,12,485.807,596.162,0.106681,1.000
112,3.716364,13,397.506,656.929,-0.136993,0.896
112,3.716364,14,444.673,653.535,0.147936,0.148
112,3.716364,23,434.366,767.317,-0.026964,0.999
112,3.716364,24,476.530,763.818,0.026822,0.999
112,3.716364,15,382.591,591.399,-0.141472,0.927
112,3.716364,16,406.228,593.930,0.202490,0.210
113,3.749545,11,433.215,599.259,-0.073464,1.000
113,3.749545,12,485.851,596.373,0.121203,1.000
113,3.749545,13,396.892,656.690,-0.130159,0.896
113,3.749545,14,437.097,653.298,0.203200,0.148
113,3.749545,23,433.384,767.276,-0.032823,0.999
113,3.749545,24,476.591,763.840,0.032700,0.999
113,3.749545,15,381.585,591.559,-0.102831,0.929
113,3.749545,16,405.542,595.413,0.261717,0.211
114,3.782727,11,433.423,599.382,-0.073059,1.000
114,3.782727,12,485.688,596.477,0.118844,1.000
114,3.782727,13,396.503,656.673,-0.151825,0.897
114,3.782727,14,437.617,653.197,0.142212,0.142
114,3.782727,23,433.408,767.314,-0.032632,0.999
114,3.782727,24,476.666,763.982,0.032498,0.999
114,3.782727,15,381.161,591.263,-0.163714,0.928
114,3.782727,16,405.062,595.596,0.094891,0.203
115,3.815909,11,433.910,598.994,-0.076931,1.000
115,3.815909,12,485.265,596.463,0.117558,1.000
115,3.815909,13,396.415,656.511,-0.152996,0.896
115,3.815909,14,436.027,652.920,0.170651,0.142
115,3.815909,23,433.726,767.176,-0.033470,0.999
115,3.815909,24,475.918,763.676,0.033381,0.999
115,3.815909,15,380.864,591.511,-0.162463,0.926
115,3.815909,16,405.710,596.146,0.189312,0.198
116,3.849091,11,431.854,599.456,-0.041977,1.000
116,3.849091,12,484.885,596.298,0.107209,1.000
116,3.849091,13,396.405,656.526,-0.131169,0.895
116,3.849091,14,440.691,647.027,0.093735,0.142
116,3.849091,23,432.784,767.666,-0.017632,0.999
116,3.849091,24,476.024,763.786,0.017358,0.999
116,3.849091,15,380.703,591.567,-0.159348,0.926
116,3.849091,16,404.427,593.210,0.043044,0.204
117,3.882273,11,433.063,599.163,-0.071136,1.000
117,3.882273,12,484.545,596.288,0.114422,1.000
117,3.882273,13,395.471,655.436,-0.133469,0.894
117,3.882273,14,435.418,647.765,0.199503,0.142
117,3.882273,23,432.758,767.666,-0.027640,0.999
117,3.882273,24,475.776,763.824,0.027502,0.999
117,3.882273,15,380.103,591.237,-0.117874,0.927
117,3.882273,16,404.284,593.951,0.261770,0.203
118,3.915455,11,430.604,599.269,-0.070262,0.999
118,3.915455,12,484.401,596.222,0.097108,1.000
118,3.915455,13,394.905,655.305,-0.134006,0.892
118,3.915455,14,433.799,644.587,0.137241,0.141
118,3.915455,23,432.743,767.703,-0.022264,0.999
118,3.915455,24,475.460,763.868,0.022115,0.999
118,3.915455,15,379.675,590.500,-0.135539,0.925
118,3.915455,16,403.770,593.221,0.145449,0.200
119,3.948636,11,430.732,599.230,-0.070231,1.000
119,3.948636,12,484.366,596.136,0.098138,1.000
119,3.948636,13,393.990,655.193,-0.134196,0.892
119,3.948636,14,436.954,646.124,0.136847,0.142
119,3.948636,23,432.546,767.615,-0.022784,0.999
119,3.948636,24,475.469,763.813,0.022638,0.999
119,3.948636,15,379.151,590.508,-0.136217,0.926
119,3.948636,16,404.544,593.390,0.136178,0.200
120,3.981818,11,429.958,599.230,-0.056179,1.000
120,3.981818,12,484.078,595.889,0.098982,1.000
120,3.981818,13,393.978,655.611,-0.126920,0.889
120,3.981818,14,441.437,646.194,0.130886,0.138
120,3.981818,23,432.093,767.560,-0.017811,0.999
120,3.981818,24,475.566,763.683,0.017623,0.999
120,3.981818,15,379.168,590.970,-0.128065,0.924
120,3.981818,16,404.533,593.092,0.117116,0.197
121,4.015000,11,430.116,599.289,-0.056953,0.999
121,4.015000,12,483.269,595.883,0.100470,1.000
121,4.015000,13,393.858,655.695,-0.129013,0.891
121,4.015000,14,442.482,646.278,0.132155,0.141
121,4.015000,23,432.189,767.622,-0.018706,0.999
121,4.015000,24,474.706,763.666,0.018528,0.999
121,4.015000,15,378.860,591.047,-0.129786,0.925
121,4.015000,16,405.183,592.934,0.142200,0.198
122,4.048182,11,430.320,599.039,-0.068731,1.000
122,4.048182,12,483.321,595.881,0.113917,1.000
122,4.048182,13,393.331,655.109,-0.130519,0.891
122,4.048182,14,436.641,645.628,0.189932,0.142
122,4.048182,23,431.842,767.425,-0.026722,0.999
122,4.048182,24,474.778,763.665,0.026566,0.999
122,4.048182,15,378.418,591.166,-0.126202,0.927
122,4.048182,16,405.193,594.552,0.241867,0.199
123,4.081364,11,430.730,599.218,-0.069352,0.999
123,4.081364,12,481.687,595.707,0.108388,1.000
123,4.081364,13,393.182,655.113,-0.138310,0.891
123,4.081364,14,437.306,644.286,0.173580,0.138
123,4.081364,23,432.292,767.752,-0.027247,0.999
123,4.081364,24,472.718,763.671,0.027105,0.999
123,4.081364,15,377.904,591.133,-0.173029,0.925
123,4.081364,16,404.324,593.291,0.200771,0.194
124,4.114545,11,430.283,599.263,-0.043209,0.999
124,4.114545,12,482.088,595.705,0.126384,1.000
124,4.114545,13,392.980,654.671,-0.101190,0.892
124,4.114545,14,437.580,643.440,0.198906,0.138
124,4.114545,23,430.621,767.190,-0.023342,0.999
124,4.114545,24,474.863,763.648,0.023136,0.999
124,4.114545,15,377.292,590.999,-0.091623,0.928
124,4.114545,16,403.516,592.880,0.252536,0.194
125,4.147727,11,430.432,599.392,-0.052927,0.999
125,4.147727,12,481.103,595.562,0.114043,1.000
125,4.147727,13,392.933,654.677,-0.119924,0.893
125,4.147727,14,434.428,642.564,0.204522,0.136
125,4.147727,23,431.005,767.282,-0.026612,0.999
125,4.147727,24,470.122,763.456,0.026485,0.999
125,4.147727,15,376.931,590.722,-0.169947,0.927
125,4.147727,16,402.790,592.037,0.255916,0.189
126,4.180909,11,430.777,599.402,-0.054724,0.999
126,4.180909,12,481.157,595.555,0.113176,1.000
126,4.180909,13,392.906,654.498,-0.142260,0.893
126,4.180909,14,439.809,642.604,0.141871,0.134
126,4.180909,23,430.989,767.064,-0.025574,0.999
126,4.180909,24,471.265,763.438,0.025416,0.999
126,4.180909,15,376.910,590.724,-0.169785,0.927
126,4.180909,16,402.762,592.006,0.120535,0.188
127,4.214091,11,432.376,599.290,-0.065882,0.999
127,4.214091,12,480.890,595.535,0.118920,1.000
127,4.214091,13,392.752,654.532,-0.134428,0.892
127,4.214091,14,435.458,643.675,0.219421,0.133
127,4.214091,23,431.272,767.068,-0.029788,0.999
127,4.214091,24,471.128,763.408,0.029705,0.999
127,4.214091,15,376.723,590.915,-0.119791,0.926
127,4.214091,16,402.175,593.000,0.288581,0.186
128,4.247273,11,431.162,599.387,-0.065762,0.999
128,4.247273,12,480.865,595.528,0.116819,1.000
128,4.247273,13,392.439,654.657,-0.129302,0.890
128,4.247273,14,432.909,642.151,0.180968,0.132
128,4.247273,23,430.609,767.075,-0.027757,0.999
128,4.247273,24,471.231,763.343,0.027633,0.999
128,4.247273,15,376.711,591.494,-0.111859,0.925
128,4.247273,16,401.290,592.956,0.200922,0.186
129,4.280455,11,431.261,599.388,-0.061171,0.999
129,4.280455,12,480.281,595.460,0.116589,1.000
129,4.280455,13,392.365,654.655,-0.144948,0.890
129,4.280455,14,436.867,642.287,0.107107,0.129
129,4.280455,23,430.467,767.076,-0.026371,0.999
129,4.280455,24,471.140,763.335,0.026235,0.999
129,4.280455,15,376.741,591.619,-0.160593,0.923
129,4.280455,16,400.908,592.720,0.042131,0.184
130,4.313636,11,431.290,599.315,-0.062369,0.999
130,4.313636,12,479.812,595.410,0.115690,1.000
130,4.313636,13,392.016,654.399,-0.137893,0.888
130,4.313636,14,432.549,641.224,0.128524,0.128
130,4.313636,23,430.427,767.081,-0.026242,0.999
130,4.313636,24,470.618,763.165,0.026106,0.999
130,4.313636,15,376.659,591.497,-0.126569,0.920
130,4.313636,16,400.310,592.429,0.109799,0.184
131,4.346818,11,431.562,599.315,-0.055537,0.999
131,4.346818,12,478.751,595.249,0.110274,1.000
131,4.346818,13,392.005,654.303,-0.146411,0.893
